,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold,Season
0,501.0,0.991712191,3.169771937280746,30.0,10.13142142,1.498813325,0.35,0.0,300.1969262313823,805.1503024154345,LowAcc,6991448.817651641,22.154564408103408,0.0200914283392764,0.2186305599904979,10.881782832886035,-0.13727544828494653,4.634093027977653,0.7440919361681582,0.3065945764900513,0.18020028188967346,0.18185716040523153,0.3290225880027475,4.634093027977653,5.0,0.0,3.0,0.4597635657732425,3.0,Fuselage greater than aeroshell diameter,1,Titan,300.1969262313823,184.78757581984206,0.0,52.254400000000004,247.9425262313823,11.357531826517079,19.80592625491029,0.4148551878161365,0.85773657109212,0.6816578551153196,30.013869607487283,0.00878954416164104,0.0,0.014583564440330758,0.0,No_tail,yes,no,0.0,spring
1,502.0,0.874492173,2.26423615784995,30.0,5.86256291,2.866503838,0.35,0.0,297.79732296408247,813.7211314029389,LowAcc,7262208.1924434975,23.012549092590998,0.020159397192171857,0.2136181598998456,10.59645573047175,-0.2938005924567635,4.647786298617829,0.7461848948952593,0.23305993749318482,0.20279796984837883,0.1483349263203703,0.24935617379740133,4.647786298617829,5.0,0.0,5.0,0.4622770690513946,3.0,Fuselage greater than aeroshell diameter,1,Titan,297.79732296408247,185.52215396258086,0.0,52.254400000000004,245.54292296408246,7.930149040791643,20.26648962627778,0.36548612713810674,0.9739339889525837,0.6874289567337051,29.77395005287415,0.00874764429333788,0.0,0.014583564440330758,0.0,No_tail,yes,no,0.0,summer
2,503.0,0.950455984,3.896411081695758,30.0,15.973406,2.538929157,0.35,0.0,362.07788202418624,1044.1159183894429,LowAcc,10201274.073167223,32.32588686454998,0.009850801156314664,0.03245211187489987,3.2943626980123413,-2.0748414931451213,6.348921633994687,0.7289374286716435,0.43781837120371425,0.08214205299999999,0.7919412528260978,0.4185314322892297,6.348921633994687,7.0,0.0,1.0,0.5229131785798723,3.0,Fuselage greater than aeroshell diameter,1,Titan,362.07788202418624,238.99428419760085,0.0,52.254400000000004,309.8234820241862,0.06934961526273835,32.480161245255246,0.8438893774440281,0.37695131614294236,0.8380731015437937,36.19991665596921,0.006272950527053222,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0,spring
3,504.0,1.214364739,3.010899133146167,30.0,7.465231243,2.427677379,0.35,0.0,276.48589246514405,722.0789022739117,LowAcc,6671622.310446798,21.141095363547283,0.01613332335813595,0.18717260925884124,11.601615185159671,-0.5398247651977177,4.501373174827547,0.723806265767759,0.3139631185262701,0.28037277335043564,0.1707092641335713,0.3351686781488428,4.501373174827547,5.0,0.0,6.0,0.4346493182029151,3.0,Fuselage greater than aeroshell diameter,1,Titan,276.48589246514405,165.94374699681418,0.0,52.254400000000004,224.23149246514402,10.329106226243306,17.97229797494649,0.3644099803863256,1.333854111606031,0.6250424721865757,27.639196935353233,0.009254203167553217,0.0,0.014583564440330758,0.0,No_tail,no,yes,0.0,summer
4,505.0,1.031658678,3.8750717231421636,30.0,14.55537687,2.300532489,0.35,0.0,520.2541758990914,1500.1615162750368,LowAcc,8697455.573763635,27.56057359800376,0.020014619251770043,0.12294267137444537,6.142643526110176,-0.8253313933204618,9.077091643912585,0.7294879482716661,0.39340877371677374,0.19645306571010585,0.04488681547970552,0.39344360196402856,9.077091643912585,10.0,0.0,4.0,0.6319126273783134,3.0,Fuselage greater than aeroshell diameter,1,Titan,520.2541758990914,338.9005427874745,0.0,52.254400000000004,467.99977589909133,27.702485242996282,45.288197660328535,1.9490411392697127,1.0020726569041807,1.1199878124845737,52.01866665426826,0.004198380925024904,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0,fall
5,506.0,0.962898332,2.6057651146054495,30.0,7.051639417,2.334967563,0.35,0.0,290.7531736446632,785.86318413717,LowAcc,7018670.650964608,22.240825192551423,0.019620748100843896,0.22117578857619033,11.272546155703282,-0.12353539365506949,4.603278770589201,0.7393821067479266,0.2624872024482079,0.17179875040756995,0.17428300411807865,0.28124128639524765,4.603278770589201,5.0,0.0,4.0,0.45405649387502867,3.0,Fuselage greater than aeroshell diameter,1,Titan,290.7531736446632,179.24382181722333,0.0,52.254400000000004,238.49877364466323,8.849916115002125,19.461128544080598,0.3721959893574013,0.8098947199906843,0.6686248525913735,29.069720408129843,0.008887633847544098,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0,fall
6,507.0,0.767095062,2.9535666733210304,30.0,11.37219691,2.597203898,0.35,0.0,432.9223360081695,1253.9439335148963,LowAcc,8449690.61048993,26.775453806658074,0.02297126940546543,0.2094826378458693,9.119332247090716,0.29373745737089735,7.350676860640018,0.7379903338691688,0.2808901415079895,0.081898662,0.1779483551592797,0.29986300740991734,7.350676860640018,8.0,0.0,6.0,0.5768330211264098,3.0,Fuselage greater than aeroshell diameter,1,Titan,432.9223360081695,286.59144991966247,0.0,52.254400000000004,380.66793600816953,12.543267879646692,35.7602801142379,1.1001818528565643,0.39986417112217715,0.9703460044497263,43.28268505907768,0.005277442676002738,0.0,0.014583564440330758,0.0,No_tail,no,yes,0.0,spring
7,508.0,0.615167442,2.6688985357288812,30.0,11.57899282,2.163675143,0.35,0.0,268.99203281464634,696.0679349330335,LowAcc,6684235.7038552305,21.181064795343218,0.027446764197347828,0.2728479608660575,9.940988267477545,0.11687994231975642,4.45981649274572,0.7174545019913728,0.2511644303552235,0.138683046,0.04568282279488741,0.25117687450933224,4.45981649274572,5.0,0.0,3.0,0.4264817279149078,3.0,Fuselage greater than aeroshell diameter,1,Titan,268.99203281464634,158.38776477359468,0.0,52.254400000000004,216.7376328146463,12.2534453933397,17.562049191948635,0.33607038951682483,0.6771097339476532,0.607042898696279,26.890141718583095,0.009425150579107602,0.0,0.014583564440330758,0.0,No_tail,no,no,0.0,summer
8,509.0,0.541823073,1.9851425839252486,30.0,7.273206467,2.110698106,0.35,0.0,397.32949187493557,1159.494568370049,LowAcc,8436022.30936882,26.73214157403865,0.031389014362806604,0.3007005982272808,9.57980377311835,0.9940061166130829,7.199778887922703,0.7235752592496906,0.18874922951815745,0.12577750399999998,0.17500964053464488,0.20053647031366661,7.199778887922703,8.0,0.0,2.0,0.5542537558976524,3.0,Fuselage greater than aeroshell diameter,1,Titan,397.32949187493557,262.4234528432835,0.0,52.254400000000004,345.07509187493554,6.804210091164483,33.7187894685451,0.8586254100980071,0.614099377872331,0.9115344881895546,39.72431118427198,0.0054854470703106,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0,summer
9,510.0,1.067021141,3.2152149842258315,30.0,9.688287324,2.787921232,0.35,0.0,289.10292280235893,766.5604411017938,LowAcc,6783104.203228731,21.49436016436209,0.018674807765029708,0.2103981638747704,11.266416582277236,-0.19357219314116803,4.5724395501513015,0.734668461830757,0.3173907135748646,0.14701323075410755,0.17750427573937969,0.3396371863365434,4.5724395501513015,5.0,0.0,6.0,0.4482720579216579,3.0,Fuselage greater than aeroshell diameter,1,Titan,289.10292280235893,176.03389236609286,0.0,52.254400000000004,236.84852280235893,11.286392881231604,18.860135239996353,0.3963877030534554,0.6922905159841486,0.6555154868206368,28.900333651705388,0.008991393034164994,0.0,0.014583564440330758,0.0,No_tail,yes,no,0.0,spring
10,511.0,0.56736263,2.0702117712537884,30.0,7.553858064,1.546492658,0.35,0.0,316.0249963046026,872.2739197557388,LowAcc,7608972.800065091,24.111379826302034,0.029002871497287787,0.31036384964956754,10.70114211548299,0.4265676869664568,5.407855146457562,0.7245969034822868,0.19041000454285614,0.112324454,0.1465542880976854,0.20281976158541085,5.407855146457562,6.0,0.0,5.0,0.4790957759585706,3.0,Fuselage greater than aeroshell diameter,1,Titan,316.0249963046026,200.0138264065453,0.0,52.254400000000004,263.7705963046026,6.970149006742288,23.425528958996235,0.46785487899630773,0.5484158544062799,0.7265333660419617,31.596166889807865,0.0075373786260262655,0.0,0.014583564440330758,0.0,No_tail,no,no,0.0,summer
11,512.0,0.588973024,2.169253963871533,30.0,7.9896066,1.903204709,0.35,0.0,303.30139878958835,824.1877846921135,LowAcc,7512468.1896486925,23.805575169368687,0.02762156534441506,0.3006701177435798,10.885339552429594,0.37672634333363325,5.331029851911811,0.7148115513126677,0.1997321788108704,0.155655788,0.14649984914598618,0.21299311381861152,5.331029851911811,6.0,0.0,4.0,0.46532813327816386,3.0,Fuselage greater than aeroshell diameter,1,Titan,303.30139878958835,189.10601822760222,0.0,52.254400000000004,251.04699878958837,7.248722455271484,22.44072232355695,0.4506292498261825,0.7599778937657045,0.694459848714198,30.324128471365942,0.0077567550453752614,0.0,0.014583564440330758,0.0,No_tail,no,yes,0.0,spring
12,513.0,1.184241159,4.280375782389922,30.0,15.47118735,1.70630672,0.35,0.0,265.1217628568871,720.8138486413077,LowAcc,8978701.91328626,28.451789468420476,0.0077419534676631055,0.03378507073757059,4.363894833349929,-2.1757046544807204,4.499352049240882,0.7234973452369131,0.49826024373502714,0.109952829,1.0201691395198507,0.47314288391960185,4.499352049240882,5.0,0.0,2.0,0.43129724398911895,3.0,Fuselage greater than aeroshell diameter,1,Titan,265.1217628568871,163.9430306426707,0.0,52.254400000000004,212.86736285688707,0.013383703776184152,20.565701929392432,0.40122609468887865,0.7933954354427053,0.6238319846878333,26.50294729776618,0.009262204021835916,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0,summer
13,514.0,1.021835771,2.3580514687259524,30.0,5.441585514,1.773410967,0.35,0.0,363.3575663392496,1038.3084461251071,LowAcc,7817590.946179018,24.77245083966784,0.01777647040162849,0.17424027454236798,9.801736261795027,-0.21539214888231328,6.3396432678568475,0.72792445783302,0.258933824169911,0.200365991586951,0.16758014904162002,0.27652793627580674,6.3396432678568475,7.0,0.0,6.0,0.5238592353596738,3.0,Fuselage greater than aeroshell diameter,1,Titan,363.3575663392496,235.21810748204533,0.0,52.254400000000004,311.10316633924964,8.54848415813488,28.501562882002464,0.7008400894001513,0.9504549891487694,0.8347145313403377,36.32812841073581,0.006290232001485171,0.0,0.014583564440330758,0.0,No_tail,yes,yes,0.0,spring
