,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,L/D,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,7.0,0.5732630130703965,2.3702273156998857,0.0,9.8,2.01191871657754,0.35,0.0,155.76051857663344,318.9250971757843,LowAcc,45.0,135963.56547425472,135963.56547425472,0.03284164893016584,0.5387340220086927,16.403988214911237,2.480915200237472,0.7442745600712415,0.06080031590454282,0.08245969342167479,0.14956797731595198,0.06086698922561475,1.8541151410227203,2.0,0.0,4.0,0.28160158345773895,3.0,1,1,Titan,155.76051857663344,73.98288775637312,0.0,52.254400000000004,103.50611857663344,0.2051643339976503,8.246014094406162,0.08437497817683054,0.40260336562087967,0.3225594370854301,15.568928950470116,4.679002096062933,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
1,8.0,0.6253778324404325,2.574685422312517,0.0,10.6,2.107559358288769,0.35,0.0,139.8166223728171,260.6160063634419,LowAcc,45.0,127466.45932364368,127466.45932364368,0.028684119933982746,0.5041873342810713,17.577228635268284,2.362961841420514,0.7088885524261542,0.06447952238546853,0.0899286583306887,0.1501660784427508,0.06453796949346893,1.7615093627462075,2.0,0.0,4.0,0.25224225077846374,3.0,1,1,Titan,139.8166223728171,60.8345350988981,0.0,52.254400000000004,87.56222237281712,0.16850909767325054,7.0774350897172695,0.0740533773800847,0.43907003539972744,0.2732972959076777,13.975786744652964,4.704952068747711,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
2,9.0,0.6774926518104687,2.779103494049717,0.0,11.4,2.2032,0.35,0.0,134.74146758244285,239.27126446262076,LowAcc,45.0,121554.45134543361,121554.45134543361,0.027177747442729046,0.49306796886085924,18.142341262824978,2.325333957340547,0.697600187202164,0.0691462968302961,0.097397408091618,0.15458224125072728,0.06919452884582825,1.7319675207412568,2.0,0.0,4.0,0.24212862170578223,3.0,1,1,Titan,134.74146758244285,56.64012559161341,0.0,52.254400000000004,82.48706758244283,0.1576162492698317,6.659828752806341,0.07214264670802815,0.4755356547339352,0.2570197947720711,13.46427047980732,4.745944848291561,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
3,10.0,0.7296074711805047,2.983489760063231,0.0,12.2,2.2988406417112297,0.35,0.0,132.46266292014192,229.5001532907056,LowAcc,45.0,116791.50322518162,116791.50322518162,0.025863446932390833,0.4874520615066011,18.847142176402112,2.3085464876187647,0.6925639462856293,0.06675817243738216,0.10486598634048591,0.13743115950460852,0.06681425037951089,1.7187875933998784,2.0,0.0,4.0,0.23747757656979565,3.0,1,1,Titan,132.46266292014192,54.76881328357472,0.0,52.254400000000004,80.20826292014192,0.164354596234203,6.4189725500572035,0.07225549067011452,0.5120004366731651,0.24965526425866263,13.236717239626547,4.77091049460696,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
4,11.0,0.7817222905505408,3.1878503379482903,0.0,13.0,2.394481283422459,0.35,0.0,137.344905204018,235.18409223092,LowAcc,45.0,114101.27680837379,114101.27680837379,0.02478741289432819,0.4941605758068992,19.93594805208462,2.3466211055468125,0.7039863316640437,0.0667035472044343,0.1123344256570543,0.12180532817058495,0.06674607016199308,1.748680168407254,2.0,0.0,4.0,0.24790087473530462,3.0,1,1,Titan,137.344905204018,59.01302056039734,0.0,52.254400000000004,85.09050520401799,0.11772393219387067,6.603052886481869,0.07818808806113646,0.5484645402856992,0.2662659969065533,13.72882804955001,4.720377585701168,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
5,12.0,0.8338371099205768,3.392189870408784,0.0,13.8,2.49012192513369,0.35,0.0,139.3217771985813,239.55964315860194,LowAcc,45.0,111096.72014377495,111096.72014377495,0.02378471424021799,0.49562426511594654,20.83793230014455,2.3621363445337606,0.7086409033601282,0.07263319522737073,0.1198027508588089,0.14265841282314065,0.0726663969877252,1.760861260967425,2.0,0.0,4.0,0.2520247278663334,3.0,1,1,Titan,139.3217771985813,60.74251631881803,0.0,52.254400000000004,87.06737719858127,0.11265576229120257,6.625976717497867,0.0817542961808402,0.5849280867410792,0.27294342605796396,13.9263698747938,4.705649151760139,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
6,13.0,0.8859519292906128,3.5965119445989537,0.0,14.6,2.58576256684492,0.35,0.0,140.8171501543029,248.12139690439778,LowAcc,45.0,108167.88708736857,108167.88708736857,0.023490760724198135,0.4972698533477956,21.168742008237796,2.373357962017131,0.7120073886051392,0.08227071423961814,0.1372709811832587,0.15477331288996785,0.08230372638567532,1.7696714095803308,2.0,0.0,4.0,0.2549658002543698,3.0,1,1,Titan,140.8171501543029,61.99339874843666,0.0,52.254400000000004,88.56275015430292,0.1270154139291443,6.622226977253157,0.08487975335979381,0.6702154317242902,0.2777419860816949,14.07579874711886,4.696889531958973,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
7,14.0,0.9380667486606488,3.8008193760522206,0.0,15.4,2.68140320855615,0.35,0.0,143.57630296724034,253.34424155256633,LowAcc,45.0,106217.57214285707,106217.57214285707,0.022749890102746556,0.4965332144982454,21.825741234604898,2.3953228769064157,0.7185968630719247,0.0846303729789148,0.1300861709201043,-0.013207875850840411,0.08467038654807707,1.7869161752953633,2.0,0.0,4.0,0.2606265397216525,3.0,1,1,Titan,143.57630296724034,64.44184489657829,0.0,52.254400000000004,91.32190296724035,0.14445820489629646,6.674063898379818,0.08924654618474588,0.635136126026398,0.2870625444664727,14.351510068579579,4.683997117688434,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
8,15.0,0.9901815680306848,4.005114405619032,0.0,16.200000000000003,2.77704385026738,0.35,0.0,140.02494017808064,257.6175043610834,LowAcc,45.0,101844.15590964323,101844.15590964323,0.022205962056255996,0.4988706164209122,22.465615997950756,2.3647669917655647,0.7094300975296693,0.11816327914532976,0.20535473463753265,0.28348673505729866,0.11815863953292023,1.7629265954073723,2.0,0.0,4.0,0.2527172653328905,3.0,1,1,Titan,140.02494017808064,61.03575661199901,0.0,52.254400000000004,87.77054017808064,0.20143118417148895,6.45451398419625,0.0874508303320908,1.0026293317447803,0.27407063183998037,13.996646746080135,4.70345729327657,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
9,23.0,0.5732630130703965,2.3702273156998857,0.0,9.8,2.01191871657754,0.35,0.0,155.76051857663344,318.9250971757843,LowAcc,45.0,135963.56547425472,135963.56547425472,0.03284164893016584,0.5387340220086927,16.403988214911237,2.480915200237472,0.7442745600712415,0.06080031906984434,0.08245969342167479,0.14956797731595198,0.060866992386747,1.8541151410227203,2.0,0.0,4.0,0.28160158345773895,3.0,1,1,Titan,155.76051857663344,73.98288775637312,0.0,52.254400000000004,103.50611857663344,0.2051643339976503,8.246014094406162,0.08437497817683054,0.40260336562087967,0.3225594370854301,15.568928950470116,4.679002096062933,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
